S_INFO_WINDCODE,TRADE_DT,S_DQ_CLOSE
688486.SH,20240312,94.1900
300897.SZ,20240312,27.4100
600289.SH,20240312,1.4700
600028.SH,20240312,6.1300
300515.SZ,20240312,9.2800
300370.SZ,20240312,2.2900
300644.SZ,20240312,15.5900
600008.SH,20240312,2.7800
603477.SH,20240312,33.6000
603926.SH,20240312,9.4100
002465.SZ,20240312,11.8700
688536.SH,20240312,110.4300
688063.SH,20240312,99.7200
002817.SZ,20240312,6.7700
300680.SZ,20240312,16.1000
600876.SH,20240312,13.0400
002893.SZ,20240312,9.1200
000863.SZ,20240312,3.4700
301262.SZ,20240312,28.6500
831278.BJ,20240312,4.6500
300072.SZ,20240312,2.6100
688788.SH,20240312,29.3200
000923.SZ,20240312,15.2300
603055.SH,20240312,9.7200
000651.SZ,20240312,39.2600
600238.SH,20240312,9.2900
300222.SZ,20240312,6.7300
300416.SZ,20240312,14.2400
300463.SZ,20240312,13.2000
603678.SH,20240312,22.7100
873576.BJ,20240312,24.0000
600206.SH,20240312,11.0700
300844.SZ,20240312,25.4000
872931.BJ,20240312,8.1100
603966.SH,20240312,7.2700
001222.SZ,20240312,11.9100
600336.SH,20240312,4.8400
600081.SH,20240312,9.8100
300239.SZ,20240312,5.2400
002912.SZ,20240312,29.3100
301520.SZ,20240312,55.3000
000978.SZ,20240312,6.7900
600332.SH,20240312,30.2300
601990.SH,20240312,8.2600
301319.SZ,20240312,50.1500
300031.SZ,20240312,15.5100
300642.SZ,20240312,13.8000
002995.SZ,20240312,19.3000
002966.SZ,20240312,7.0400
600248.SH,20240312,4.0600
002679.SZ,20240312,9.1200
002295.SZ,20240312,5.9000
001228.SZ,20240312,26.4300
603997.SH,20240312,13.2000
601949.SH,20240312,8.0400
603822.SH,20240312,21.1400
603208.SH,20240312,29.0900
601162.SH,20240312,3.0800
301109.SZ,20240312,14.7500
600600.SH,20240312,83.9000
688046.SH,20240312,14.3700
600518.SH,20240312,1.9600
002290.SZ,20240312,12.6700
301187.SZ,20240312,17.5300
300606.SZ,20240312,23.2400
300633.SZ,20240312,40.5200
301487.SZ,20240312,36.2100
605358.SH,20240312,23.9300
301192.SZ,20240312,16.6700
000999.SZ,20240312,54.6700
300117.SZ,20240312,1.8600
603108.SH,20240312,20.4300
688036.SH,20240312,166.2200
600469.SH,20240312,5.4600
605008.SH,20240312,12.8200
300599.SZ,20240312,6.0700
688571.SH,20240312,5.9600
688155.SH,20240312,64.5800
000963.SZ,20240312,33.0500
000935.SZ,20240312,16.5500
688670.SH,20240312,20.5700
003019.SZ,20240312,20.7200
301050.SZ,20240312,51.0900
600665.SH,20240312,2.8100
002471.SZ,20240312,2.8400
430564.BJ,20240312,11.4400
688184.SH,20240312,18.5300
002513.SZ,20240312,4.5400
600106.SH,20240312,6.1800
002906.SZ,20240312,26.6000
873593.BJ,20240312,39.3100
601326.SH,20240312,3.1300
002907.SZ,20240312,14.7600
603383.SH,20240312,40.3600
002857.SZ,20240312,14.5600
000089.SZ,20240312,6.5000
605018.SH,20240312,8.8000
600668.SH,20240312,9.3000
600598.SH,20240312,12.2800
301105.SZ,20240312,27.3000
002181.SZ,20240312,4.2800
002202.SZ,20240312,8.1200
002034.SZ,20240312,13.8900
301113.SZ,20240312,22.7200
300213.SZ,20240312,6.9800
300501.SZ,20240312,11.9000
002613.SZ,20240312,4.1000
300977.SZ,20240312,14.6900
603876.SH,20240312,9.8000
603042.SH,20240312,11.8500
300546.SZ,20240312,12.2000
688398.SH,20240312,30.0100
600731.SH,20240312,5.8000
603277.SH,20240312,28.4100
002548.SZ,20240312,4.3700
688478.SH,20240312,35.4800
300969.SZ,20240312,85.3000
301159.SZ,20240312,36.4300
600568.SH,20240312,1.4200
300719.SZ,20240312,12.0100
601021.SH,20240312,56.0000
603226.SH,20240312,4.2900
688166.SH,20240312,30.0600
002128.SZ,20240312,16.5000
300492.SZ,20240312,110.7000
000151.SZ,20240312,10.6100
002578.SZ,20240312,3.0600
603220.SH,20240312,36.9900
301055.SZ,20240312,10.8500
600436.SH,20240312,237.1500
300983.SZ,20240312,24.2700
300595.SZ,20240312,20.4400
603618.SH,20240312,5.0200
300955.SZ,20240312,15.3300
300883.SZ,20240312,5.1900
688255.SH,20240312,20.6900
600619.SH,20240312,5.8900
831167.BJ,20240312,12.8700
000031.SZ,20240312,2.8500
000561.SZ,20240312,7.7600
002134.SZ,20240312,7.7100
872953.BJ,20240312,14.8200
002669.SZ,20240312,9.6500
688651.SH,20240312,35.1000
300912.SZ,20240312,13.3000
300158.SZ,20240312,5.1900
300058.SZ,20240312,7.3900
601033.SH,20240312,14.4500
605007.SH,20240312,12.5700
873833.BJ,20240312,10.9700
301121.SZ,20240312,30.7400
688371.SH,20240312,13.0300
300343.SZ,20240312,5.4200
001323.SZ,20240312,32.8100
600351.SH,20240312,6.3100
603677.SH,20240312,11.4800
688292.SH,20240312,22.1500
300810.SZ,20240312,18.1400
603061.SH,20240312,73.5800
002760.SZ,20240312,16.4800
603505.SH,20240312,29.4100
601311.SH,20240312,7.6100
836149.BJ,20240312,6.1600
688069.SH,20240312,16.7300
300126.SZ,20240312,5.3300
600301.SH,20240312,12.7000
300355.SZ,20240312,3.2300
002161.SZ,20240312,4.9100
002831.SZ,20240312,26.2000
688475.SH,20240312,46.3900
300578.SZ,20240312,15.2700
301510.SZ,20240312,32.9200
603970.SH,20240312,17.5900
601390.SH,20240312,6.4100
000519.SZ,20240312,13.3400
000761.SZ,20240312,3.3500
600183.SH,20240312,17.5900
600995.SH,20240312,10.2900
600251.SH,20240312,8.0500
000338.SZ,20240312,15.8900
300793.SZ,20240312,15.4700
605111.SH,20240312,36.4800
300180.SZ,20240312,3.5100
000881.SZ,20240312,6.1400
002153.SZ,20240312,7.9400
603656.SH,20240312,12.8900
000937.SZ,20240312,7.9500
688372.SH,20240312,61.0600
300269.SZ,20240312,4.9800
300410.SZ,20240312,6.2700
688391.SH,20240312,46.3100
301320.SZ,20240312,16.2600
002597.SZ,20240312,18.4100
300632.SZ,20240312,9.8900
301489.SZ,20240312,76.4000
300337.SZ,20240312,6.7000
300080.SZ,20240312,4.4300
300009.SZ,20240312,9.9100
001209.SZ,20240312,15.4900
600333.SH,20240312,4.0900
002528.SZ,20240312,7.2600
600340.SH,20240312,1.5300
600712.SH,20240312,3.9700
002942.SZ,20240312,12.8200
002133.SZ,20240312,2.7600
871981.BJ,20240312,14.4900
603269.SH,20240312,12.2000
600035.SH,20240312,4.0100
600104.SH,20240312,14.9100
300457.SZ,20240312,16.6100
688032.SH,20240312,240.3000
600714.SH,20240312,7.1300
300316.SZ,20240312,39.0000
301048.SZ,20240312,9.4800
688313.SH,20240312,11.2800
831832.BJ,20240312,14.1000
300148.SZ,20240312,3.2600
000952.SZ,20240312,5.6600
002616.SZ,20240312,4.4300
000591.SZ,20240312,5.6200
688291.SH,20240312,21.3600
430476.BJ,20240312,11.3500
603115.SH,20240312,11.6800
002789.SZ,20240312,10.0200
605168.SH,20240312,65.2100
002082.SZ,20240312,5.0100
000155.SZ,20240312,11.3600
000636.SZ,20240312,12.5100
605077.SH,20240312,20.2400
002820.SZ,20240312,8.9100
002163.SZ,20240312,8.3200
688133.SH,20240312,33.9700
002017.SZ,20240312,9.5800
300199.SZ,20240312,13.9900
600132.SH,20240312,68.5800
002701.SZ,20240312,4.3500
600660.SH,20240312,44.4800
001234.SZ,20240312,17.4100
688606.SH,20240312,61.3700
300845.SZ,20240312,13.9200
301088.SZ,20240312,12.2000
600580.SH,20240312,12.3500
300504.SZ,20240312,14.9000
688200.SH,20240312,94.6100
603611.SH,20240312,18.7400
603231.SH,20240312,19.7700
300573.SZ,20240312,192.3000
600285.SH,20240312,20.2200
002232.SZ,20240312,14.7800
002356.SZ,20240312,4.3600
300575.SZ,20240312,6.1800
002534.SZ,20240312,10.6600
600023.SH,20240312,5.6000
688627.SH,20240312,72.1800
837174.BJ,20240312,10.5400
601969.SH,20240312,6.1800
600684.SH,20240312,3.0000
002718.SZ,20240312,12.2400
600854.SH,20240312,4.1700
603955.SH,20240312,12.3000
839371.BJ,20240312,4.8600
301210.SZ,20240312,36.4200
688257.SH,20240312,22.0600
000501.SZ,20240312,7.4800
301261.SZ,20240312,47.8500
688080.SH,20240312,35.4000
300227.SZ,20240312,6.5900
000420.SZ,20240312,3.3300
002587.SZ,20240312,6.5500
300726.SZ,20240312,25.8400
600478.SH,20240312,4.3200
002845.SZ,20240312,14.4500
603508.SH,20240312,21.6000
002049.SZ,20240312,71.7100
002553.SZ,20240312,11.8100
000558.SZ,20240312,2.6700
000738.SZ,20240312,18.2400
000401.SZ,20240312,5.7600
002663.SZ,20240312,1.6400
601106.SH,20240312,2.8300
000816.SZ,20240312,2.6100
002169.SZ,20240312,5.9800
601799.SH,20240312,143.8900
600790.SH,20240312,3.7000
002967.SZ,20240312,12.7200
603216.SH,20240312,9.8400
002746.SZ,20240312,6.3500
603887.SH,20240312,6.5200
603156.SH,20240312,24.6600
301396.SZ,20240312,22.1500
002979.SZ,20240312,18.3800
001226.SZ,20240312,29.6900
001914.SZ,20240312,11.2500
688148.SH,20240312,5.3900
300755.SZ,20240312,17.5500
872392.BJ,20240312,10.2400
002225.SZ,20240312,3.2800
600871.SH,20240312,1.8400
002357.SZ,20240312,5.9000
300025.SZ,20240312,10.2900
300407.SZ,20240312,7.0300
300163.SZ,20240312,2.7400
603079.SH,20240312,10.5000
603109.SH,20240312,16.8800
836395.BJ,20240312,8.8000
301276.SZ,20240312,20.5000
600315.SH,20240312,19.3200
300019.SZ,20240312,14.5000
688539.SH,20240312,38.0700
688362.SH,20240312,22.5600
600400.SH,20240312,2.5500
000868.SZ,20240312,4.6500
603776.SH,20240312,11.4600
605090.SH,20240312,28.6900
605555.SH,20240312,20.0900
600097.SH,20240312,8.1800
603693.SH,20240312,10.4500
600973.SH,20240312,4.1300
002673.SZ,20240312,7.3900
688305.SH,20240312,85.0100
000550.SZ,20240312,26.7400
002879.SZ,20240312,14.1300
831445.BJ,20240312,5.1400
002911.SZ,20240312,13.1000
000719.SZ,20240312,10.3700
600615.SH,20240312,9.9900
605289.SH,20240312,34.7100
603337.SH,20240312,21.6000
833346.BJ,20240312,11.4400
600177.SH,20240312,7.1200
601169.SH,20240312,5.2600
001256.SZ,20240312,15.1000
688105.SH,20240312,24.7800
688070.SH,20240312,33.9000
002401.SZ,20240312,18.4900
002571.SZ,20240312,4.7500
603215.SH,20240312,17.2900
688315.SH,20240312,15.9600
002456.SZ,20240312,9.6300
600927.SH,20240312,14.4400
300512.SZ,20240312,6.7600
300696.SZ,20240312,14.2700
300563.SZ,20240312,12.3100
603959.SH,20240312,5.7800
688501.SH,20240312,15.8000
002210.SZ,20240312,1.6100
301500.SZ,20240312,18.1700
600771.SH,20240312,26.3300
688611.SH,20240312,30.6600
300617.SZ,20240312,29.6200
838030.BJ,20240312,3.3300
600403.SH,20240312,3.4700
002112.SZ,20240312,9.1300
688249.SH,20240312,14.5700
600749.SH,20240312,10.5500
300799.SZ,20240312,19.1200
688609.SH,20240312,11.0800
301030.SZ,20240312,59.2500
002340.SZ,20240312,5.4100
300465.SZ,20240312,8.4600
300976.SZ,20240312,38.4200
603159.SH,20240312,13.1000
688700.SH,20240312,39.9300
600151.SH,20240312,5.6100
600863.SH,20240312,4.3600
605296.SH,20240312,27.2700
000852.SZ,20240312,6.4800
603690.SH,20240312,26.9700
603580.SH,20240312,16.7400
301498.SZ,20240312,42.9600
603067.SH,20240312,8.8800
688076.SH,20240312,52.9100
000803.SZ,20240312,4.3800
688369.SH,20240312,23.7700
300900.SZ,20240312,21.9000
601279.SH,20240312,5.3600
300093.SZ,20240312,22.2000
600279.SH,20240312,4.0300
003018.SZ,20240312,8.2100
688182.SH,20240312,15.2500
301533.SZ,20240312,30.4000
301195.SZ,20240312,44.2200
688016.SH,20240312,187.5500
603517.SH,20240312,22.0900
300522.SZ,20240312,11.5400
600547.SH,20240312,24.6400
000009.SZ,20240312,11.6800
300433.SZ,20240312,13.1300
002116.SZ,20240312,10.3500
600056.SH,20240312,11.4000
002265.SZ,20240312,10.4800
300115.SZ,20240312,10.3200
002962.SZ,20240312,16.9600
000066.SZ,20240312,10.5800
601083.SH,20240312,10.2300
300468.SZ,20240312,9.4500
300225.SZ,20240312,6.2300
601012.SH,20240312,22.3200
300111.SZ,20240312,2.5400
301011.SZ,20240312,16.7300
300097.SZ,20240312,8.6900
300154.SZ,20240312,5.9100
300647.SZ,20240312,4.9900
600686.SH,20240312,6.9400
603759.SH,20240312,6.9400
603071.SH,20240312,14.5000
600208.SH,20240312,2.2000
688244.SH,20240312,46.9000
600860.SH,20240312,11.5300
000815.SZ,20240312,10.5000
603500.SH,20240312,10.4700
600743.SH,20240312,1.3200
835207.BJ,20240312,9.6400
002682.SZ,20240312,4.7100
002687.SZ,20240312,5.3600
603713.SH,20240312,49.5600
300998.SZ,20240312,20.2000
300716.SZ,20240312,9.7500
000417.SZ,20240312,4.5600
601318.SH,20240312,43.8100
002626.SZ,20240312,14.1000
600257.SH,20240312,5.1800
300349.SZ,20240312,12.1300
300990.SZ,20240312,41.2000
002598.SZ,20240312,8.5700
002741.SZ,20240312,12.5400
002455.SZ,20240312,5.2800
300991.SZ,20240312,13.7000
300984.SZ,20240312,22.9300
688300.SH,20240312,47.6900
300783.SZ,20240312,20.8800
688409.SH,20240312,67.9000
600626.SH,20240312,2.9200
002721.SZ,20240312,2.9200
601919.SH,20240312,10.4600
600545.SH,20240312,2.3300
002736.SZ,20240312,8.5900
300443.SZ,20240312,23.1800
600548.SH,20240312,9.0800
603324.SH,20240312,25.1000
601200.SH,20240312,8.9300
300197.SZ,20240312,1.9900
002833.SZ,20240312,19.2400
300494.SZ,20240312,14.6800
002243.SZ,20240312,7.4400
002646.SZ,20240312,11.6300
300039.SZ,20240312,6.5600
300801.SZ,20240312,14.0700
688618.SH,20240312,43.4000
300693.SZ,20240312,32.6300
000812.SZ,20240312,4.5400
873806.BJ,20240312,10.1600
688192.SH,20240312,37.8500
688793.SH,20240312,29.7600
603536.SH,20240312,11.4500
300381.SZ,20240312,5.3600
002329.SZ,20240312,4.6200
300247.SZ,20240312,2.9100
603212.SH,20240312,14.5700
688719.SH,20240312,58.0100
300860.SZ,20240312,39.6500
600820.SH,20240312,6.1200
300282.SZ,20240312,1.6700
300922.SZ,20240312,12.7100
301287.SZ,20240312,29.6200
601677.SH,20240312,10.8100
688677.SH,20240312,54.6600
300118.SZ,20240312,16.6200
600609.SH,20240312,4.1100
688567.SH,20240312,13.2000
000695.SZ,20240312,8.5900
002316.SZ,20240312,4.4800
000825.SZ,20240312,3.7400
301321.SZ,20240312,14.1700
300314.SZ,20240312,12.0300
688599.SH,20240312,26.9000
688439.SH,20240312,84.1600
600557.SH,20240312,21.4100
603466.SH,20240312,12.9500
600630.SH,20240312,11.2400
003017.SZ,20240312,18.2500
688017.SH,20240312,135.8000
300678.SZ,20240312,35.4000
300153.SZ,20240312,6.3800
603877.SH,20240312,16.3400
600460.SH,20240312,21.2800
002921.SZ,20240312,12.4500
301165.SZ,20240312,38.7100
688020.SH,20240312,33.3300
603701.SH,20240312,10.8100
002201.SZ,20240312,5.8000
600309.SH,20240312,79.0200
000920.SZ,20240312,8.4500
002757.SZ,20240312,15.0400
603170.SH,20240312,15.5500
300748.SZ,20240312,16.7600
002723.SZ,20240312,8.5000
600380.SH,20240312,11.8600
688689.SH,20240312,19.8700
835857.BJ,20240312,3.8200
688113.SH,20240312,34.2400
002945.SZ,20240312,12.7700
603027.SH,20240312,16.3400
605336.SH,20240312,12.4700
000626.SZ,20240312,5.3100
688181.SH,20240312,19.7200
835174.BJ,20240312,20.9000
605069.SH,20240312,7.0800
000622.SZ,20240312,3.0300
688206.SH,20240312,17.5500
000518.SZ,20240312,2.5000
002191.SZ,20240312,4.7800
002547.SZ,20240312,4.3600
688360.SH,20240312,17.3800
600633.SH,20240312,11.0000
300933.SZ,20240312,8.3500
600423.SH,20240312,2.8000
600808.SH,20240312,2.5600
002296.SZ,20240312,7.4700
600116.SH,20240312,7.4500
603228.SH,20240312,20.8900
605108.SH,20240312,29.6200
688458.SH,20240312,51.5800
300467.SZ,20240312,13.9700
301230.SZ,20240312,30.3500
837212.BJ,20240312,8.0300
002396.SZ,20240312,16.8200
601727.SH,20240312,4.2700
600079.SH,20240312,20.7500
301578.SZ,20240312,60.4400
600184.SH,20240312,9.8400
600760.SH,20240312,38.8500
000762.SZ,20240312,24.1900
301300.SZ,20240312,22.9500
301286.SZ,20240312,30.6200
832419.BJ,20240312,10.0200
002250.SZ,20240312,6.4400
600322.SH,20240312,1.8700
603938.SH,20240312,14.5800
603665.SH,20240312,22.0500
000610.SZ,20240312,13.4100
300220.SZ,20240312,6.8100
600030.SH,20240312,21.4000
600187.SH,20240312,2.3700
301291.SZ,20240312,33.9900
603348.SH,20240312,29.7800
002434.SZ,20240312,6.5400
003021.SZ,20240312,71.0600
000677.SZ,20240312,2.6700
600925.SH,20240312,5.4500
600566.SH,20240312,36.6900
002111.SZ,20240312,9.3800
000789.SZ,20240312,6.4200
688626.SH,20240312,45.4500
600276.SH,20240312,44.9300
300774.SZ,20240312,8.4300
603869.SH,20240312,8.2400
605080.SH,20240312,19.8500
002714.SZ,20240312,40.1000
002780.SZ,20240312,11.0700
603587.SH,20240312,12.8300
300907.SZ,20240312,16.5300
688096.SH,20240312,6.2300
688099.SH,20240312,58.0800
000908.SZ,20240312,2.4200
002878.SZ,20240312,14.5800
300099.SZ,20240312,5.1600
600017.SH,20240312,2.7800
002610.SZ,20240312,2.1100
301018.SZ,20240312,27.7200
002851.SZ,20240312,25.3200
688238.SH,20240312,6.9100
002208.SZ,20240312,5.3800
600537.SH,20240312,4.7200
301118.SZ,20240312,16.3200
002661.SZ,20240312,7.8200
002502.SZ,20240312,1.9800
600482.SH,20240312,20.1900
834415.BJ,20240312,5.8000
000692.SZ,20240312,2.8600
000798.SZ,20240312,7.1900
300233.SZ,20240312,15.9000
601009.SH,20240312,8.7100
600828.SH,20240312,3.3800
002557.SZ,20240312,35.1600
002311.SZ,20240312,45.1000
000027.SZ,20240312,6.6600
001338.SZ,20240312,10.4700
002991.SZ,20240312,82.4800
688217.SH,20240312,26.2600
300869.SZ,20240312,17.9000
001379.SZ,20240312,17.7900
301217.SZ,20240312,10.2000
301213.SZ,20240312,35.0800
688623.SH,20240312,62.1100
300004.SZ,20240312,4.9300
600345.SH,20240312,21.8600
002353.SZ,20240312,30.4100
600759.SH,20240312,2.3800
300011.SZ,20240312,6.5300
002442.SZ,20240312,4.6400
603768.SH,20240312,14.5400
600722.SH,20240312,4.0600
600850.SH,20240312,20.6600
688205.SH,20240312,50.8000
600874.SH,20240312,5.5000
300690.SZ,20240312,15.0500
300030.SZ,20240312,5.4100
603398.SH,20240312,20.3000
600550.SH,20240312,4.3100
600155.SH,20240312,7.8100
873122.BJ,20240312,56.6300
605222.SH,20240312,17.0700
603590.SH,20240312,30.0000
603998.SH,20240312,11.5100
300311.SZ,20240312,5.3500
301332.SZ,20240312,10.8800
002771.SZ,20240312,24.5600
605338.SH,20240312,17.2700
000900.SZ,20240312,3.7300
300616.SZ,20240312,14.9300
300757.SZ,20240312,130.7500
301171.SZ,20240312,19.2800
603456.SH,20240312,20.1500
688027.SH,20240312,132.0000
300313.SZ,20240312,10.0600
301001.SZ,20240312,19.8700
002298.SZ,20240312,5.7800
300886.SZ,20240312,17.1000
000007.SZ,20240312,4.3800
300321.SZ,20240312,16.2300
300453.SZ,20240312,6.4900
300566.SZ,20240312,14.2300
300904.SZ,20240312,61.0900
002762.SZ,20240312,7.5900
002745.SZ,20240312,7.7900
300721.SZ,20240312,10.3900
000017.SZ,20240312,9.7300
000717.SZ,20240312,2.4600
301207.SZ,20240312,25.1100
002992.SZ,20240312,53.0900
300065.SZ,20240312,8.7600
300002.SZ,20240312,10.3100
301138.SZ,20240312,29.5300
000869.SZ,20240312,23.3500
688329.SH,20240312,19.1600
688267.SH,20240312,19.9000
002625.SZ,20240312,14.8700
002926.SZ,20240312,7.8300
600846.SH,20240312,8.6200
002389.SZ,20240312,16.1300
871263.BJ,20240312,16.1100
002172.SZ,20240312,3.3400
300016.SZ,20240312,5.1300
300701.SZ,20240312,8.1600
001227.SZ,20240312,2.6000
002457.SZ,20240312,8.1200
002567.SZ,20240312,5.9900
603270.SH,20240312,25.3200
301131.SZ,20240312,38.0000
001358.SZ,20240312,33.6500
300505.SZ,20240312,11.1000
002681.SZ,20240312,4.5700
603029.SH,20240312,17.3900
000056.SZ,20240312,3.1800
600970.SH,20240312,11.1500
600273.SH,20240312,8.0400
836699.BJ,20240312,16.3100
688484.SH,20240312,32.5700
300816.SZ,20240312,18.8900
833230.BJ,20240312,11.2500
300360.SZ,20240312,17.4000
300802.SZ,20240312,17.1900
002997.SZ,20240312,29.7000
002468.SZ,20240312,8.3300
688459.SH,20240312,9.0800
603906.SH,20240312,10.1400
300241.SZ,20240312,4.0700
300769.SZ,20240312,45.3100
002551.SZ,20240312,3.0200
831010.BJ,20240312,4.4400
688522.SH,20240312,43.4500
601096.SH,20240312,5.5200
603881.SH,20240312,19.7500
000889.SZ,20240312,1.6600
600892.SH,20240312,4.7000
600452.SH,20240312,12.4400
300656.SZ,20240312,20.9500
300188.SZ,20240312,15.7600
870976.BJ,20240312,14.9400
300700.SZ,20240312,13.4300
300255.SZ,20240312,12.6300
600188.SH,20240312,24.6500
603375.SH,20240312,48.6700
002819.SZ,20240312,28.8500
002724.SZ,20240312,6.0000
688102.SH,20240312,11.7400
300123.SZ,20240312,6.1000
871642.BJ,20240312,11.0500
002248.SZ,20240312,7.6000
605333.SH,20240312,23.9600
300906.SZ,20240312,20.4300
002030.SZ,20240312,8.7600
600794.SH,20240312,3.6900
300562.SZ,20240312,8.9600
301355.SZ,20240312,12.8100
002576.SZ,20240312,14.1500
301223.SZ,20240312,15.8400
600746.SH,20240312,6.1000
688629.SH,20240312,23.1900
600770.SH,20240312,3.8000
002585.SZ,20240312,6.8800
600705.SH,20240312,3.1700
688068.SH,20240312,31.9000
300958.SZ,20240312,13.7700
603779.SH,20240312,9.7900
002338.SZ,20240312,29.9200
603868.SH,20240312,50.7800
300170.SZ,20240312,6.9400
300832.SZ,20240312,80.8900
836504.BJ,20240312,16.7700
688265.SH,20240312,27.4600
003013.SZ,20240312,15.3800
600391.SH,20240312,17.4300
300087.SZ,20240312,8.1900
301081.SZ,20240312,8.0400
002226.SZ,20240312,4.5300
688151.SH,20240312,16.0500
688208.SH,20240312,21.5700
832171.BJ,20240312,7.7900
832175.BJ,20240312,8.7900
603931.SH,20240312,22.0600
688520.SH,20240312,43.0700
002652.SZ,20240312,2.4100
600365.SH,20240312,3.0300
002482.SZ,20240312,1.8000
836826.BJ,20240312,7.9000
688153.SH,20240312,56.8500
605298.SH,20240312,15.1400
002402.SZ,20240312,12.9300
688617.SH,20240312,451.1000
688526.SH,20240312,16.5100
605368.SH,20240312,12.0900
002542.SZ,20240312,2.3400
000563.SZ,20240312,3.0100
002755.SZ,20240312,9.2600
601001.SH,20240312,15.2600
002902.SZ,20240312,31.3000
300586.SZ,20240312,6.6500
600261.SH,20240312,3.0200
603980.SH,20240312,3.5400
002654.SZ,20240312,12.7700
000685.SZ,20240312,7.6100
600716.SH,20240312,3.1400
000601.SZ,20240312,3.7100
603569.SH,20240312,9.9700
688737.SH,20240312,24.6100
301128.SZ,20240312,48.2600
002170.SZ,20240312,5.4700
603125.SH,20240312,27.9700
002363.SZ,20240312,6.8700
300394.SZ,20240312,134.4800
300172.SZ,20240312,4.9300
603992.SH,20240312,16.7600
300208.SZ,20240312,4.9000
300482.SZ,20240312,27.1200
688197.SH,20240312,39.6900
300198.SZ,20240312,2.0200
688655.SH,20240312,10.3800
600152.SH,20240312,5.7200
830799.BJ,20240312,11.5200
603636.SH,20240312,10.4700
600141.SH,20240312,19.4100
002990.SZ,20240312,26.4800
002184.SZ,20240312,13.1600
600189.SH,20240312,8.9400
002785.SZ,20240312,27.8400
300675.SZ,20240312,11.4000
603225.SH,20240312,14.7700
002692.SZ,20240312,3.9600
301265.SZ,20240312,9.9000
300105.SZ,20240312,5.9300
300181.SZ,20240312,13.3200
603739.SH,20240312,10.4400
600725.SH,20240312,2.6800
300368.SZ,20240312,5.8900
688203.SH,20240312,9.6900
836547.BJ,20240312,21.3800
601116.SH,20240312,9.3200
833873.BJ,20240312,3.2200
002903.SZ,20240312,19.2700
603408.SH,20240312,11.4000
603551.SH,20240312,10.5100
000927.SZ,20240312,2.6600
688393.SH,20240312,18.1800
002678.SZ,20240312,4.4300
001282.SZ,20240312,31.3200
301289.SZ,20240312,46.2700
003003.SZ,20240312,8.6000
300929.SZ,20240312,8.9600
834261.BJ,20240312,7.1500
300461.SZ,20240312,17.5400
601199.SH,20240312,4.9500
603167.SH,20240312,8.9200
603518.SH,20240312,9.4300
301577.SZ,20240312,60.8000
688273.SH,20240312,25.1300
002872.SZ,20240312,4.8700
000960.SZ,20240312,14.2500
688045.SH,20240312,29.7000
002958.SZ,20240312,2.7500
002518.SZ,20240312,26.2200
839493.BJ,20240312,51.2400
688697.SH,20240312,21.1500
833751.BJ,20240312,9.4900
002259.SZ,20240312,3.2800
688201.SH,20240312,13.5000
600735.SH,20240312,5.1100
300212.SZ,20240312,28.5800
002287.SZ,20240312,21.7700
872895.BJ,20240312,10.7400
002458.SZ,20240312,10.5100
603579.SH,20240312,18.5800
300510.SZ,20240312,5.0600
600373.SH,20240312,16.5700
002321.SZ,20240312,1.9800
000638.SZ,20240312,5.6500
002234.SZ,20240312,10.5800
600699.SH,20240312,17.0500
603519.SH,20240312,13.1100
002209.SZ,20240312,9.0800
002358.SZ,20240312,4.0100
603889.SH,20240312,7.0500
830974.BJ,20240312,7.3600
601168.SH,20240312,17.2200
301076.SZ,20240312,27.8400
002037.SZ,20240312,6.3200
603602.SH,20240312,14.0200
430418.BJ,20240312,21.8800
600628.SH,20240312,6.3600
002339.SZ,20240312,6.2700
300903.SZ,20240312,7.7000
603737.SH,20240312,39.5000
000819.SZ,20240312,15.2600
002148.SZ,20240312,4.7000
600268.SH,20240312,6.7400
002818.SZ,20240312,13.0700
002722.SZ,20240312,12.2500
301002.SZ,20240312,14.7600
002418.SZ,20240312,2.6100
301408.SZ,20240312,12.7100
000039.SZ,20240312,8.5800
002277.SZ,20240312,2.7400
002019.SZ,20240312,12.1200
601916.SH,20240312,2.8300
603255.SH,20240312,38.9100
000938.SZ,20240312,24.2200
000166.SZ,20240312,4.5800
301488.SZ,20240312,53.6600
301505.SZ,20240312,28.0800
300818.SZ,20240312,30.7400
301318.SZ,20240312,52.7000
603389.SH,20240312,4.5400
600112.SH,20240312,2.4800
605183.SH,20240312,13.6200
300422.SZ,20240312,4.5400
688306.SH,20240312,4.5700
600217.SH,20240312,4.4600
600538.SH,20240312,4.6800
871245.BJ,20240312,10.7000
601069.SH,20240312,11.3000
301107.SZ,20240312,26.1000
603048.SH,20240312,14.9200
601139.SH,20240312,6.8100
603345.SH,20240312,91.6400
688389.SH,20240312,19.3800
000836.SZ,20240312,2.0700
002144.SZ,20240312,8.9900
002164.SZ,20240312,5.0700
002839.SZ,20240312,4.0400
300681.SZ,20240312,15.0000
300215.SZ,20240312,4.3100
603011.SH,20240312,7.9000
600172.SH,20240312,3.1700
605123.SH,20240312,74.0200
300151.SZ,20240312,14.9000
600754.SH,20240312,29.8700
002178.SZ,20240312,5.2900
300223.SZ,20240312,66.8700
600162.SH,20240312,1.5800
600053.SH,20240312,17.5300
300406.SZ,20240312,20.9000
688551.SH,20240312,52.6400
002159.SZ,20240312,14.3700
002305.SZ,20240312,1.7700
603009.SH,20240312,14.9500
